figure_name,embryo_image,,Contrast RR ,Correlation RR,Energy RR,Homogeneity RR,Contrast TE,Correlation TE,Energy TE ,Homogeneity TE,DC1,Mean DC1,LC1,Mean LC1,DC2,Mean DC2,LC2,Mean LC2,Radius ER,Sum ER,Mean grey ER,Deviation RR,Mean grey RR,Mode value RR,Dark RR,Mean Count RR,Bright RR,Deviation TE,Mean grey TE, Mode grey TE,Dark TE,Mean Count TE,Bright TE,WSN,Area ICM,Convex ICM,Eccen ICM,Mean ICM,MFA Classification,TGA Classification,BLC Classification,Modal value
blq427,,,0.333299323,0.95622428,0.131919808,0.879335179,0.420755092,0.955351556,0.424450818,0.898771922,7,90.38269987,17,153.7512142,0,0,0,0,167,0.171293154,103.1014348,67.13139409,100.9229284,10,0.251519924,0.081542448,0.003996681,76.4392237,49.41066292,255,1.226997917,0.044590086,0.078003014,762,0.053511384,0.078573779,0.858542036,49.15041992,2,2,2,2
blq428,,,0.368983957,0.963539949,0.105383957,0.863590739,0.438955161,0.953989149,0.397773654,0.902608982,3,105.706422,13,185.8238573,0,0,0,0,139,0.242426892,101.8701013,77.01582918,111.9707169,255,0.241842775,0.068889588,0.041808459,76.21517511,50.72627038,10,1.383654094,0.083616918,0.076095971,503,0.080025848,0.156095183,0.914719855,121.028191,2,3,2,2
blq429,,,0.341645599,0.959410356,0.141400714,0.875188882,0.423217208,0.960012381,0.403947926,0.903812817,5,116.1724771,9,167.7013252,1,70.59622642,0,0,160,0.18582583,108.181543,70.42269692,103.02458,10,0.27531893,0.0653687,0.00541561,80.87505627,55.13717436,255,1.232089396,0.0378902,0.094696897,647,0.059249397,0.071753639,0.882243412,140.3170803,2,2,2,2
blq430,,,0.343158661,0.952965864,0.120573165,0.86829827,0.409021904,0.957150237,0.410822057,0.896499759,13,77.75158786,29,165.2834546,1,67.84186047,2,146.6292135,160,0.204949291,99.60618508,65.68350203,95.47973914,10,0.251024961,0.095574074,0.007074617,76.89323815,50.23107084,255,1.246391182,0.048397246,0.091817471,724,0.049346943,0.075112469,0.91041502,56.26044789,3,3,3,3
blq431,,,0.426986291,0.953644469,0.124045044,0.841828877,0.680155593,0.945431809,0.328461199,0.862335478,11,82.83986656,16,179.8394495,1,102.6417445,1,211.8317757,127,0.291805442,100.1516974,72.58829093,83.82904889,10,0.310474613,0.081787045,0.032933118,87.14575268,65.21036104,255,1.387029997,0.078700741,0.178027024,679,0.089938145,0.147996082,0.858778989,61.29509175,3,3,3,3
blq432,,,0.320532075,0.962779166,0.139564803,0.884143479,0.398954571,0.958591906,0.43357672,0.90148115,4,107.9518349,5,163.0825688,0,0,0,0,161,0.199967524,109.1987291,71.12347364,105.6786128,10,0.262724991,0.059694849,0.004949349,77.25272617,49.47029066,255,1.232352365,0.039007282,0.081860101,748,0.053985988,0.075358963,0.863898112,58.53882279,3,3,3,3
blq433,,,0.28012749,0.957701745,0.139727027,0.891209524,0.331033293,0.961524604,0.446832528,0.909412792,21,91.44478528,18,172.3102041,3,98.66479925,1,160.1092437,171,0.196552898,98.18378755,62.99568066,97.49934128,121,0.234805797,0.09579213,0.005412612,73.19547418,45.35839905,255,1.234789924,0.036729576,0.075078173,645,0.044513164,0.06249952,0.953282835,54.28288226,3,3,3,3
blq434,,,0.38871689,0.956804355,0.196115056,0.875098643,0.548124341,0.953297086,0.286877242,0.881092916,3,82.22324159,7,175.8488613,0,0,1,176.232493,122,0.292946037,99.2448983,71.21065008,71.46922124,10,0.410013243,0.061173053,0.01755735,84.68862155,70.80712628,255,1.340082874,0.069802213,0.118629587,531,0.11375038,0.162196938,0.652001139,70.41382816,2,3,2,2
blq435,,,0.582290948,0.925296295,0.10322291,0.810214492,0.571129939,0.953806846,0.330326657,0.885307212,5,70.62028986,14,164.4019737,1,87.74143302,0,0,117,0.29828908,98.16218755,67.23502369,82.7699643,255,0.275465793,0.101960976,0.023521933,86.67428887,66.46545341,10,1.525844785,0.063572791,0.181622573,473,0.079035761,0.149416488,0.911709575,100.6615932,3,3,3,3
blq436,,,0.322053721,0.951041898,0.128575721,0.879338966,0.413419376,0.951146927,0.45083704,0.905522696,17,70.62331355,26,150.2057163,0,0,2,168.2843137,153,0.208508001,93.29340632,62.2005605,84.46828,10,0.267829766,0.090453919,0.00820897,72.46647565,43.2486959,255,1.270061519,0.057889732,0.077703817,639,0.027907739,0.035362546,0.562449808,94.66992825,3,3,3,3
blq437,,,0.387390029,0.948894658,0.180519853,0.872572167,0.664603546,0.944451685,0.291325491,0.868678647,0,0,9,173.8872786,0,0,1,160.3955056,123,0.268487835,96.28699708,65.78060714,67.1840999,10,0.383184183,0.086118626,0.01773153,85.31440927,69.44626406,255,1.341893861,0.084328824,0.136815817,527,0.113520826,0.172872909,0.730449199,64.780858,3,3,3,3
blq438,,,0.426418238,0.945163772,0.12007991,0.84920396,0.579239601,0.951780833,0.325506341,0.877084995,13,79.93639576,13,151.7812279,0,0,0,0,127,0.277122414,101.8613945,67.41408082,90.06150024,10,0.283789379,0.081448304,0.010011668,85.83709252,64.14305801,255,1.377168881,0.083142008,0.17896797,541,0.031907043,0.043902374,0.786276245,114.3637511,3,3,3,3
blq439,,,0.375747936,0.961887664,0.140016643,0.875537847,0.557422047,0.957004007,0.328707797,0.884166458,3,99.56269113,6,171.4831804,0,0,1,155.0539326,127,0.238717613,107.0997828,75.26211035,92.9114005,10,0.320411005,0.053822124,0.022319244,88.86552582,68.26277555,255,1.37385675,0.071286085,0.185215853,525,0.090944465,0.117081941,0.879187713,145.528622,2,3,2,2
blq440,,,0.390914742,0.959986662,0.137463233,0.872602861,0.559903511,0.950094451,0.361317208,0.882820722,5,110.6289855,15,186.2096475,0,0,0,0,144,0.229399254,105.1005597,74.96711253,95.58476127,10,0.31510732,0.061557886,0.01806282,82.85899825,59.79060083,255,1.276946069,0.056559046,0.099255327,609,0.090674702,0.122176363,0.764805465,140.6118652,2,2,2,2
blq441,,,0.428079361,0.942762233,0.127256693,0.850182688,0.492755465,0.957470595,0.357981712,0.880325323,9,73.51174668,25,140.0568056,1,107.0644258,3,134.3529412,141,0.28060455,96.46384924,65.55017486,79.87429073,10,0.307146186,0.079712727,0.008579809,84.26659151,59.58447841,255,1.299470957,0.070776569,0.147830377,663,0.052703613,0.081102858,0.804269051,72.53151832,3,3,2,3
blq442,,,0.48729064,0.932908845,0.114609648,0.836028657,0.508676387,0.954946259,0.339727397,0.876405242,9,69.71819646,25,154.3133945,1,18.08764045,4,137.1067416,133,0.271037566,97.73905304,65.18684086,85.33113469,10,0.278987755,0.085812245,0.01237551,83.24017524,60.60515486,255,1.340571429,0.076865306,0.146873469,566,0.020215451,0.031369652,0.722026576,127.2588307,3,3,3,3
blq443,,,0.303155781,0.961591491,0.124768329,0.881488092,0.410933797,0.955256253,0.434615587,0.897782032,22,52.94532279,23,157.6637415,2,52.20055453,2,173.5036969,172,0.186731614,102.2031891,68.07313419,100.0623819,10,0.248652533,0.076770454,0.007889516,75.41223333,47.71722667,255,1.217656892,0.043790717,0.070271368,715,0.023146567,0.031388263,0.908682828,82.75508197,2,3,2,2
blq444,,,0.404913065,0.950440593,0.118872003,0.864991102,0.496169747,0.959294999,0.356615539,0.893049723,5,95.97981651,11,169.3744787,0,0,1,142.4179775,129,0.303619544,105.8126997,69.59105733,101.1197963,10,0.251568719,0.084943885,0.020976012,86.3780526,62.64735272,255,1.410807128,0.065115278,0.182258238,427,0.0856521,0.124789845,0.907139421,145.9528302,3,2,3,3
blq445,,,0.324903803,0.963758179,0.13926668,0.888928743,0.419956541,0.959801276,0.409771981,0.901975928,0,0,0,0,0,0,0,0,162,0.182175525,107.5482272,72.28642462,101.8235738,10,0.277754241,0.051170587,0.010333585,80.25493404,54.22066731,255,1.22768885,0.03836873,0.088544641,676,0.071483821,0.097297895,0.891652989,43.20915577,3,3,3,3
blq446,,,0.47503142,0.951853185,0.105232525,0.828449738,0.758614921,0.91885274,0.32019724,0.858195706,5,109.3963303,16,174.8147936,0,0,2,170.1527977,123,0.288117892,95.88656393,75.56154556,95.21327784,10,0.280998959,0.082705515,0.040166493,75.46618902,57.30935444,10,1.425348595,0.093236212,0.066847034,600,0.040655037,0.056689213,0.878113661,103.6241681,3,3,3,3
blq447,,,0.360058669,0.949049778,0.125203101,0.86605643,0.39930064,0.948438706,0.4338488,0.901172681,17,66.38363171,30,151.4844037,0,0,4,130.5742297,173,0.188046279,93.39939509,64.42441487,90.73931565,10,0.263006536,0.083091119,0.005890042,69.84800703,43.66891829,255,1.210196078,0.044552095,0.060222991,883,0.045516983,0.057279039,0.630330121,53.76137863,3,3,3,3
blq448,,,0.2702679,0.959833268,0.132717239,0.899269836,0.255960103,0.970145712,0.476151755,0.924060873,1,102.3669725,11,167.0208681,0,0,1,173.7030812,187,0.162117849,99.31999799,63.36238103,96.65620747,10,0.2348762,0.113049233,0.006068249,73.07909845,43.72038899,255,1.197567706,0.029666995,0.064153629,538,0.05726162,0.083179561,0.820454858,55.13432836,3,3,3,3
blq449,,,0.337623535,0.950215855,0.120379684,0.874790415,0.457246505,0.951664635,0.416113559,0.896844068,15,75.93333333,19,161.0366972,2,113.9159664,1,156.8433735,160,0.176848497,95.63035937,63.18791111,88.60689155,10,0.25226445,0.105337427,0.006883927,76.55567443,49.8175922,255,1.256326157,0.043763468,0.089929635,656,0.024547298,0.031526005,0.682019839,135.4672102,3,3,3,3
blq450,,,0.405288914,0.946100764,0.107189027,0.85169416,0.484910436,0.948479195,0.420149159,0.892927885,10,84.9853211,16,162.8994152,1,58.25168539,3,177.2054155,161,0.201735844,99.16178026,66.4935381,96.12153071,141,0.239425798,0.094525965,0.011131725,76.43212635,49.37712173,255,1.260190026,0.045014149,0.084968423,845,0.033341647,0.050515561,0.969237317,77.75161207,3,3,3,3
blq451,,,0.286549101,0.956231414,0.140270931,0.896063546,0.311938112,0.964906511,0.424859286,0.91060533,14,74.75294889,21,156.4042926,1,75.48988764,2,154.2422969,166,0.202276253,93.74083844,62.37174921,88.0811453,10,0.262116699,0.084554329,0.007282932,74.32701327,46.88492255,255,1.229644806,0.054888862,0.082712075,616,0.047126241,0.069179633,0.914971756,113.7352739,3,3,3,3
blq452,,,0.296310935,0.961720065,0.117212619,0.890699878,0.338278816,0.959432362,0.423813999,0.908042795,18,75.98951613,25,161.0044037,0,0,0,0,161,0.198678124,96.16359507,67.31293274,96.77822754,10,0.239200915,0.085099605,0.008658009,72.32932017,45.95469764,255,1.258540882,0.052079234,0.077284908,635,0.032877254,0.05484129,0.956925742,125.3031651,3,3,3,3
blq453,,,0.488219055,0.939006671,0.103724912,0.829511176,0.653417251,0.945235928,0.355462935,0.874006713,6,88.89602446,16,172.6227064,0,0,1,153.2125693,134,0.256920538,107.8813562,69.02135126,105.4080564,134,0.235787928,0.109451307,0.015608542,85.44265098,61.62413556,255,1.364135466,0.0618277,0.157872897,697,0.047809249,0.063324795,0.93837685,68.89055358,3,3,2,3
blq454,,,0.320592863,0.964027883,0.140011594,0.885843449,0.452145809,0.959999476,0.365656486,0.888088401,6,110.2217125,13,169.136909,0,0,0,0,145,0.242203166,102.5659774,71.47632382,90.97015227,10,0.308729578,0.059064165,0.010883564,83.4186866,59.05590211,255,1.277366733,0.059644958,0.128734123,748,0.076716834,0.102669641,0.940630632,107.6354949,2,3,2,2
blq455,,,0.299559471,0.953459303,0.143636583,0.88931254,0.421584874,0.956259702,0.400585986,0.895427579,6,95.74311927,10,139.8128492,0,0,1,169.1120448,159,0.193144008,96.89196828,61.76814673,87.99953424,10,0.268353743,0.087387685,0.004463506,77.3366073,51.78571784,255,1.239108075,0.046750374,0.088823769,669,0.063247893,0.085727619,0.307979477,75.68662119,3,3,3,3
blq456,,,0.480667702,0.941142612,0.116206288,0.836932953,0.60907113,0.944079966,0.34678136,0.869488882,7,64.93184797,16,158.4678161,1,72.39563863,1,158.9662921,120,0.277349593,96.52164564,68.61963758,83.10778905,10,0.295358975,0.090505768,0.018093438,81.67471803,58.34079581,255,1.37166776,0.082249913,0.132595193,585,0.02815256,0.047258117,0.671832379,124.3648785,3,3,3,3
blq457,,,0.254514845,0.963412965,0.193625899,0.91548777,0.359944282,0.961280501,0.427328768,0.910822645,2,74.1146789,4,156.9202899,2,85.41073512,0,0,167,0.169592549,100.0296062,64.23907199,95.23043574,10,0.276617724,0.048112584,0.0038612,75.97928186,49.32177222,255,1.226879371,0.043573981,0.075107114,589,0.071945044,0.092360905,0.866855726,59.58650307,2,2,1,2
blq458,,,0.289045785,0.961080861,0.12498582,0.896852532,0.332238237,0.961558848,0.440409691,0.914203151,7,92.80745342,8,169.4693642,1,78.47619048,2,189.0098039,169,0.157633662,101.3577297,66.3205702,101.8347129,134,0.226442,0.1060991,0.009228147,73.50017103,46.71940406,10,1.236850301,0.031634677,0.069170122,608,0.03853306,0.056524571,0.944763774,97.59336184,3,3,3,3
blq459,,,0.506393978,0.954832724,0.129898395,0.840906019,0.492247108,0.958038505,0.322146733,0.893554953,5,121.2440367,13,182.4961186,0,0,0,0,120,0.315480465,104.2802297,80.54413127,100.3433179,10,0.321607135,0.064681771,0.047430296,84.15000565,65.28514907,255,1.450880591,0.074501149,0.118868519,484,0.114831323,0.169839448,0.898439687,145.8639491,3,3,3,3
blq460,,,0.197903295,0.96746732,0.178565157,0.930792977,0.261472022,0.968489246,0.437039329,0.9255441,1,65.60550459,4,171.7889908,1,113.6853933,0,0,169,0.141295219,97.18059506,60.8562507,96.66585258,121,0.242062646,0.088462358,0.001786622,72.19563848,45.22519349,255,1.227671327,0.041223426,0.076414955,508,0.046128255,0.055787021,0.900513351,122.1100527,3,3,3,3
blq461,,,0.359497413,0.958030278,0.161007995,0.87089928,0.500540374,0.959983955,0.32183147,0.887264864,1,111.5412844,13,159.7579393,0,0,0,0,128,0.261191291,98.99709343,69.89211634,74.43853076,10,0.358494031,0.080550964,0.024352617,87.23116057,67.3327797,255,1.347438017,0.076216713,0.160183655,604,0.117183471,0.176899174,0.726376304,102.8044459,3,3,3,3
blq462,,,0.307099365,0.952667715,0.141471665,0.890018214,0.384309927,0.956074218,0.442085609,0.902021707,6,84.77522936,11,147.587156,1,110.3168539,1,248.0961183,170,0.179773494,97.77693372,62.57154132,96.07864389,131,0.237109079,0.106933759,0.013290108,73.67310823,45.63682878,255,1.236560701,0.044999274,0.07093434,637,0.036700522,0.049960817,0.930025856,118.859408,2,3,2,2
blq463,,,0.261657371,0.966207901,0.16473508,0.905086568,0.336708642,0.963423348,0.444159605,0.913404881,4,83.53440367,9,168.3924567,0,0,0,0,171,0.17100407,104.1177492,67.77666792,104.2978207,136,0.253567404,0.066205298,0.008857002,75.47007625,47.58240813,255,1.229472548,0.041189822,0.072554404,623,0.045449314,0.056874947,0.786402412,63.00067533,2,2,2,2
blq464,,,0.385037238,0.950073783,0.109754432,0.852473133,0.447187154,0.955213381,0.389927107,0.884060658,23,77.14120463,43,157.9228797,2,80.61348315,4,152.991433,151,0.252123878,97.22700632,67.0992752,91.07904135,10,0.260618584,0.095078727,0.014038319,78.46004557,52.48325074,255,1.276970418,0.062285214,0.102490959,680,0.029755146,0.044069836,0.315606535,120.3812785,3,3,3,3
blq465,,,0.31569746,0.952094609,0.132200498,0.884735057,0.455590222,0.954220696,0.38739812,0.884793284,13,75.44539007,17,154.9120345,1,89.64705882,0,0,150,0.221543681,98.05742665,62.64989795,92.69018566,123,0.247727845,0.104118495,0.007074014,78.41240899,52.55619065,255,1.282754516,0.06412399,0.100570042,704,0.016234117,0.020027319,0.494713389,117.9261501,2,3,2,2
blq466,,,0.315838844,0.955587492,0.125962178,0.880336065,0.457047957,0.956206777,0.39581624,0.892186031,12,106.5053599,22,157.9544304,1,127.3146067,2,122.6008403,149,0.225516697,100.952998,65.15107397,96.58776167,126,0.242246027,0.111344489,0.015846344,80.02108641,53.76560215,255,1.300193703,0.057364233,0.108007188,771,0.050095035,0.068514962,0.868660249,124.2095749,3,3,3,3
blq467,,,0.272060858,0.957595095,0.15168283,0.897368891,0.480060423,0.942976988,0.433970859,0.897661716,12,56.79830918,13,156.0352858,0,0,1,224.4174455,166,0.165069251,99.02950868,62.32230115,100.0147553,134,0.230884454,0.100721406,0.004803636,72.37947022,45.78652988,255,1.251149257,0.042526816,0.064771612,676,0.040137661,0.059618023,0.898302518,130.1138524,3,3,3,3
blq468,,,0.439911278,0.951587222,0.125029663,0.849911022,0.631614083,0.948453781,0.334357257,0.875765864,6,90.53864734,14,165.9120083,0,0,2,150.3831461,132,0.276803914,105.6465758,72.32394923,91.30555648,10,0.304353637,0.060777173,0.015236059,86.59561807,65.70546054,255,1.340205152,0.058772428,0.14741555,588,0.079474085,0.103747081,0.889521402,63.72631579,2,2,2,2
blq469,,,0.38845947,0.960227092,0.11194643,0.857604589,0.504208632,0.952943428,0.349262684,0.881671615,19,84.29116369,23,163.9795427,3,90.16059757,0,0,132,0.277534653,102.3265769,75.12528392,99.42203214,10,0.273413746,0.066490695,0.026729927,81.13895762,58.99797597,255,1.370643857,0.0691971,0.121186809,555,0.068361448,0.097678832,0.933986863,123.4273973,3,3,3,3
blq470,,,0.383074534,0.954529423,0.180533966,0.866340672,0.757211155,0.933805241,0.305153961,0.85468025,6,78.69806763,12,162.7572464,0,0,1,210.1842697,126,0.280656449,92.41216806,69.19861747,68.40978357,10,0.388989622,0.087265152,0.02982138,83.49459575,63.63454548,255,1.350102234,0.094440801,0.155588133,602,0.108318242,0.150528996,0.745755716,48.02401006,2,3,2,2
blq471,,,0.26562192,0.958244664,0.152687984,0.900916366,0.31005964,0.958859148,0.518004151,0.922790437,8,73.06192661,12,161.6941896,0,0,2,156.3716916,171,0.136909936,100.5323936,61.8103868,96.17765714,10,0.242127116,0.081934099,0.002314523,68.82036359,38.19951206,10,1.231830998,0.029373396,0.056362132,644,0.051264907,0.071823773,0.857736317,65.84964885,3,3,3,3
blq472,,,0.261556647,0.957121654,0.157188629,0.902946358,0.280617284,0.967677702,0.421554959,0.917865973,9,76.47808359,20,146.703211,3,63.04281637,2,159.4485981,163,0.171009647,92.64535858,60.21273904,86.11980081,126,0.263340878,0.06067904,0.004852875,73.83880217,47.60410888,255,1.238297872,0.0428067,0.081339973,533,0.067078345,0.090023104,0.939589497,57.72131764,3,3,3,3
blq473,,,0.280224482,0.963899718,0.132310428,0.891788649,0.440211248,0.949656644,0.446272917,0.901867983,23,70.62863981,19,164.5097371,2,48.95602837,3,182.0643821,169,0.161044006,99.7132228,67.65061028,99.58665115,141,0.238997525,0.06369552,0.014817486,73.70226339,45.92887143,255,1.248815748,0.042042977,0.068399744,629,0.04422161,0.053668526,0.839212141,123.6815117,3,3,2,3
blq474,,,0.469908542,0.949846156,0.154412528,0.841797808,0.692587472,0.931926739,0.306691581,0.86167604,5,97.0733945,17,164.9827307,0,0,0,0,124,0.299761131,91.45944041,73.1832193,76.11107956,10,0.364720678,0.080124954,0.037324029,78.9870315,60.20898556,255,1.381070226,0.10373646,0.109253925,591,0.091318436,0.145997279,0.937955784,76.22872504,3,3,3,3
blq475,,,0.35910602,0.956544332,0.123873348,0.873976138,0.301858132,0.967567233,0.425951202,0.913601521,16,87.76714697,14,163.9265092,1,90.95503876,2,139.0900901,169,0.211441307,102.8614763,69.45716344,99.4068744,10,0.259437132,0.072661411,0.006540019,76.17084679,49.51057067,255,1.214624072,0.036994542,0.075710141,569,0.06215035,0.083507913,0.817130705,144.2407524,3,3,3,3
blq476,,,0.259944162,0.962010905,0.149586895,0.904208287,0.322933183,0.963761889,0.437154714,0.916427417,3,73.81953291,11,172.2621871,1,50.77570093,1,118.2336449,172,0.173809421,100.4116142,63.91574689,97.75736225,10,0.245356122,0.079582559,0.00529613,74.58206876,47.25546328,255,1.214672937,0.035854333,0.076926682,614,0.034454234,0.043758395,0.743535897,133.0453744,3,3,3,3
blq477,,,0.374109456,0.958592249,0.10157294,0.853426924,0.396849861,0.960378334,0.393593456,0.899097588,13,97.94871795,18,178.1837782,0,0,1,188.7815126,142,0.227413818,102.3351022,72.7195562,104.8714865,148,0.237563425,0.075840962,0.024779189,78.41118372,53.19162432,10,1.347740879,0.058578754,0.09812344,583,0.012515113,0.018592948,0.912053443,153.2932985,3,3,3,3
blq478,,,0.276272156,0.963260864,0.138272564,0.898196248,0.371321716,0.95560571,0.449483215,0.908437461,19,88.14968614,15,156.3021407,0,0,1,111.9640449,178,0.175199031,102.4190121,66.80579906,103.2971449,10,0.241822713,0.090366679,0.003189747,72.32536901,44.74324936,255,1.207134211,0.038276967,0.062869349,878,0.038641778,0.058254222,0.911486566,124.5421421,3,3,3,3
blq479,,,0.330996346,0.960428254,0.130482222,0.883821068,0.36472022,0.962465218,0.433457641,0.908580824,0,0,1,190.6880734,0,0,0,0,169,0.177371305,108.5967121,70.32521012,108.7245161,10,0.24211182,0.074333295,0.006490846,77.53471845,50.14663332,255,1.226622302,0.037682965,0.075660968,708,0.038619369,0.046622571,0.818942529,117.4181227,3,3,3,3
blq480,,,0.323968127,0.957665483,0.133107583,0.89440738,0.476418837,0.946128544,0.44795715,0.902160621,0,0,0,0,0,0,0,0,171,0.163231652,101.6922627,67.37834732,104.0932366,148,0.237996222,0.085078015,0.006968143,73.99465639,45.2291002,255,1.242456469,0.056840368,0.068411613,657,0.035381865,0.054611306,0.941324979,137.1398829,3,3,2,3
blq481,,,0.591494253,0.93188226,0.101359528,0.805781179,0.606633192,0.943634052,0.368290731,0.872875313,12,83.66207951,25,175.5801835,0,0,1,170.8521257,129,0.294954537,99.46248355,70.83928337,88.15435102,10,0.275036735,0.09237551,0.031510204,81.27293903,56.14050022,255,1.366171429,0.072522449,0.126040816,673,0.056582103,0.084273634,0.884922419,80.17577515,3,3,3,3
blq482,,,0.504268092,0.941852829,0.099399634,0.840342101,0.573835199,0.941807951,0.391604025,0.882713815,7,95.436751,14,157.9141547,0,0,0,0,149,0.250908653,100.6845107,71.16295634,100.1522323,147,0.244346426,0.094751336,0.025204789,77.69291691,52.06243127,255,1.302130738,0.06240519,0.082639035,724,0.041447323,0.07668501,0.829612347,108.6151261,3,3,3,3
